code,Avregistrerad,Orsak,Land,Luftfartygstyp,Tillverkningsnummer,Tillverkningsår,Max startvikt (kg),Luftvärdighetshandling giltig t.o.m.,Registreringsdatum,owners_amount,owner.type,owner.id,owner.name,owner.address,owner.since
SE-MAZ,2025-06-16,Exported,Malta,BEECH-200,BB-1522,1995,"5670,0",2025-09-26,2007-08-14,1,Senast registrerad ägare,674991.0,Small Fly Co. Ltd,49/55 Embassy Way MT-XBX 1076 Ta' Xbiex Malta,2024-03-13
SE-MBA,2016-01-21,Total write-off,,DA-20A1,10.034,1995,"750,0",2016-11-18,2006-08-02,1,Senast registrerad ägare,502515.0,Landskrona Flygklubb,Box 92 261 22 LANDSKRONA Sweden,2006-08-02
SE-MBB,2025-05-22,Exported,Spain,DA-42,42.338,2008,"1785,0",2026-02-06,2008-07-15,1,Senast registrerad ägare,504055.0,OSM Aviation Academy AB,Hässlögatan 2 E 721 31 VÄSTERÅS Sweden,2013-03-26
SE-MBC,,,,DA-40 D,D4.330,2007,"1150,0",2025-10-18,2008-02-26,1,Registrerad ägare,710330.0,Scandinavian Oil Services AB,Sibyllegatan 18 114 42 Stockholm Sweden,2023-12-06
SE-MBD,,,,DA-40 D,D4.033,2003,"1150,0",2026-05-07,2008-05-08,1,,,,,
SE-MBE,2008-12-15,Exported,United States of America,VULCANAIR-P.68 OBSERVER2,441-32/OB2,2007,"1990,0",2009-06-30,2007-06-29,1,Senast registrerad ägare,504212.0,Dover Bay AB,Box 49121 100 28 STOCKHOLM Sweden,2007-06-29
SE-MBF,2017-07-24,Total write-off,,DA-20A1,10.041,1995,"750,0",2017-08-26,2016-07-05,1,Senast registrerad ägare,502515.0,Landskrona Flygklubb,Box 92 261 22 LANDSKRONA Sweden,2016-07-05
SE-MBG,,,,DA-40 D,D4.312,2008,"1150,0",2025-09-22,2012-04-25,1,Registrerad ägare,504615.0,Feringeflyg AB,Feringe Flygplats 340 15 Vittaryd Sweden,2012-04-25
SE-MBH,2010-06-07,Exported,Denmark,DA-40 D,D4.359,2008,"1150,0",2010-06-21,2008-06-18,1,Senast registrerad ägare,504617.0,AB Öst-Flyg,Åsvägen 23 393 65 KALMAR Sweden,2009-03-12
SE-MBI,,,,DA-20A1,10.261,1997,"750,0",2026-08-18,2008-05-21,1,Registrerad ägare,502503.0,Kalmar Flygklubb,Box 318 391 23 KALMAR Sweden,2008-05-21
SE-MBJ,,,,PIPER-PA34-220T,3449121,1999,"1999,0",2025-10-15,2009-04-17,1,,,,,
SE-MBL,2011-06-13,Exported,Latvia,CESSNA-172S,172S9795,2005,"1157,0",2012-07-21,2008-07-10,1,Senast registrerad ägare,504940.0,Vanserum Vision AB,Industrigatan 2 386 32 FÄRJESTADEN Sweden,2008-07-10
SE-MBM,,,,CIRRUS-SR20,1870,2007,"1361,0",2026-02-27,2008-07-23,1,Registrerad ägare,500427.0,Lunds Universitet,Drottningvägen 5 264 51 Ljungbyhed Sweden,2015-04-15
SE-MBN,,,,CESSNA-172S,172S10160,2006,"1157,0",2025-12-01,2010-04-27,1,Registrerad ägare,696569.0,Nortávia - Transportes Aéreos S.A.,Rua Jorge Ferreirinha 965 PT-4470-314 MAIA Portugal,2023-03-07
SE-MBO,2014-09-11,Total write-off,,GULFSTREAM AMERICAN-GA-7,GA7-0114,1979,"1724,0",2014-03-04,2009-02-16,1,,,,,
SE-MBP,2015-05-18,Exported,Croatia,DA-20A1,10236,1996,"730,0",2015-06-09,2010-04-07,1,,,,,
SE-MBR,,,,CESSNA-172N,17271024,1978,"1157,0",2026-08-13,2020-03-12,1,Registrerad ägare,623668.0,Ascensor AB,Nabbgatan 130 Finby AX-22530 Sund Åland Islands,2020-03-12
SE-MBS,,,,YAK-55,890709,1989,"970,0",2021-08-04,2008-05-27,1,Registrerad ägare,505406.0,Nordic Acroflyers HB,Sweden,2008-05-27
SE-MBU,,,,MORANE SAULNIER-MS893A,12070,1972,"1050,0",2026-07-07,2011-07-07,1,Registrerad ägare,502529.0,Malmö Segelflygklubb,Snogeholmsvägen 1241-56 275 93 SJÖBO Sweden,2011-07-07
SE-MBV,2011-05-27,Exported,Germany,CTLS,F-09-08-02,2009,"600,0",,2010-05-21,1,,,,,
SE-MBY,,,,DA-42,42.327,2007,"1785,0",2026-02-09,2011-12-13,1,Registrerad ägare,527600.0,Diamond Flight Academy Scandinavia AB,Flottiljvägen 9 392 41 KALMAR Sweden,2015-06-23
SE-MBZ,2012-06-26,Exported,Belarus,CESSNA-172S,172S8626,2000,"1157,0",2011-07-02,2006-06-15,1,Senast registrerad ägare,504583.0,Air-Unlimited Sweden AB,Sweden,2011-12-15
SE-MCA,2012-02-22,Exported,Lithuania,ATR-72-201,212,1991,"21500,0",2012-03-07,2010-09-30,1,Senast registrerad ägare,500100.0,Braathens Regional Airways AB,Box 61 161 26 Bromma Sweden,2010-09-30
SE-MCB,2015-08-10,Total write-off,,PIPER-PA32R-300,32R-7780247,1977,"1633,0",2010-05-10,2009-05-15,1,,,,,
SE-MCC,,,,DA-40 D,D4.202,2006,"1150,0",2026-05-06,2008-04-07,1,Registrerad ägare,502713.0,Sturup Flygklubb,Västerlångvägen 9 233 71 MALMÖ-STURUP Sweden,2008-04-07
SE-MCD,2017-09-27,Exported,Germany,CESSNA-T206H,T20608858,2008,"1724,0",2018-04-13,2010-03-31,1,,,,,
SE-MCE,,,,BLACKWING-BW-635-RG,019,2022,"600,0",2026-05-29,2022-07-14,1,Registrerad ägare,690618.0,Walder Aviation GmbH,Klabundgasse 2B/3/2 AT-1190 Wien Austria,2023-03-06
SE-MCF,2016-09-27,Exported,Germany,CESSNA-FRA150M,FRA1500323,1977,"750,0",2017-08-17,2010-07-30,1,,,,,
SE-MCG,2018-07-24,Exported,United States of America,SAAB-340B,340B-441,1998,"12930,0",2018-08-01,2011-12-12,1,Senast registrerad ägare,501519.0,SAAB AB,581 88 Linköping Sweden,2011-12-12
SE-MCH,2014-03-25,Exported,France,VULCANAIR-P.68C,231,1981,"1990,0",2014-07-09,2012-04-10,1,Senast registrerad ägare,500571.0,H-Bird Aviation Services AB,Cirrusvägen 9 (Hangar 4) 168 67 BROMMA Sweden,2012-09-21
SE-MCI,2011-08-25,Exported,Netherlands,PIPER-PA28-181,2843443,2001,"1157,0",2011-09-22,2010-09-23,1,Senast registrerad ägare,503603.0,De Sleutel B.V.,Mozartlaan 48 NL-5151KB DRUNEN Netherlands,2010-10-20
SE-MCK,2021-11-03,Exported,Greece,DA-40 D,D4.389,2009,"1150,0",2022-09-07,2012-10-18,1,Senast registrerad ägare,650546.0,Jetstream Aviation Training and Services Societe Anonyme,198 Vasileos Pavlou Str. GR-19004 Spata Greece,2021-03-26
SE-MCL,2018-05-04,Total write-off,,PIPER-PA28-181,28-7890496,1978,"1157,0",2019-03-10,2013-02-22,1,Senast registrerad ägare,502987.0,Ronneby Flygklubb,Sweden,2016-07-25
SE-MCM,,,,SAAB-91D,91.449-1411,1964,"1205,0",2026-04-30,2010-08-17,1,,,,,
SE-MCN,,,,DA-42,42.124,2006,"1785,0",2026-02-03,2013-02-15,1,Registrerad ägare,527600.0,Diamond Flight Academy Scandinavia AB,Flottiljvägen 9 392 41 KALMAR Sweden,2013-02-15
SE-MCO,,,,ROCKWELL COMMANDER-112,480,1976,"1200,0",2026-07-27,2012-07-09,1,Registrerad ägare,598672.0,JR Air AB,Tarsta 724 697 91 PÅLSBODA Sweden,2018-02-08
SE-MCP,2017-12-28,Scrapped,,CESSNA-FA 150L,0100,1970,"726,0",2018-04-20,2013-02-04,1,,,,,
SE-MCR,2018-07-06,Exported,Lithuania,CESSNA-F150J,F150-0420,1969,"726,0",2018-09-01,2014-08-13,1,Senast registrerad ägare,532703.0,South Sweden School of Aeronautics AB,Ålabodsvägen 79 261 62 GLUMSLÖV Sweden,2014-08-18
SE-MCS,2022-05-23,Exported,Cyprus,CESSNA-P210N,P21000626,1981,"1814,0",2022-12-01,2008-06-25,1,,,,,
SE-MCU,,,,DA-42,42.275,2007,"1785,0",2026-01-11,2014-11-10,1,Registrerad ägare,527600.0,Diamond Flight Academy Scandinavia AB,Flottiljvägen 9 392 41 KALMAR Sweden,2014-11-10
SE-MCV,2011-04-04,Exported,Austria,CESSNA-172S,172S9706,2004,"1157,0",2011-04-28,2010-04-29,1,,,,,
SE-MCX,,,,GARDAN GY 80-180,155,1966,"1150,0",2026-02-18,2024-10-03,1,,,,,
SE-MCY,2017-12-28,Scrapped,,GULFSTREAM AMERICAN-GA-7,GA7-0047,1978,"1724,0",2017-09-22,2015-08-14,1,Senast registrerad ägare,532703.0,South Sweden School of Aeronautics AB,Ålabodsvägen 79 261 62 GLUMSLÖV Sweden,2015-08-14
SE-MCZ,,,,AVIAT-A-1B,2138,2001,"907,0",2026-06-19,2020-03-04,1,Registrerad ägare,502524.0,Luleå-Boden Flygklubb,Flygstationsvägen 4 972 54 LULEÅ Sweden,2020-03-04
SE-MDA,2022-05-20,Exported,United Kingdom,ATR-72-212A,778,2008,"22800,0",2022-10-01,2008-11-26,1,Senast registrerad ägare,604344.0,Air Leap Aviation AB,Bollstanäsvägen 3 192 78 Sollentuna Sweden,2020-07-10
SE-MDB,2021-05-06,Exported,Germany,ATR-72-212A,822,2008,"22800,0",2021-12-15,2008-12-11,1,Senast registrerad ägare,530690.0,Air Alsie A/S,Lufthavnsvej 3 DK-6400 Sönderborg Denmark,2020-07-28
SE-MDC,,,,ATR-72-212A,894,2009,"22800,0",2026-01-07,2010-01-07,1,Registrerad ägare,535181.0,UAB DAT LT,"Registration code 110893736 VAT LT108937314 Oro uosto st. 4, Karmėlava, LT-54460 Kaunas dist. Lithuania",2022-06-09
SE-MDD,,,,CESSNA-172S,172S9909,2005,"1157,0",2026-06-29,2008-09-05,1,Registrerad ägare,502583.0,Sundsvalls Flygsällskap,Flygplatsen 1323 860 30 SÖRBERGE Sweden,2008-09-05
SE-MDE,,,,CESSNA-172S,172S8903,2001,"1157,0",2026-06-15,2010-04-08,2,Registrerad ägare,502524.0,Luleå-Boden Flygklubb,Flygstationsvägen 4 972 54 LULEÅ Sweden,2010-12-03
SE-MDE,,,,CESSNA-172S,172S8903,2001,"1157,0",2026-06-15,2010-04-08,2,Registrerad delägare,503592.0,Frivilliga Flygkåren,Hässlögatan 20 721 31 VÄSTERÅS Sweden,2010-12-03
SE-MDH,2020-11-05,Exported,Russian Federation,ATR-72-212A,917,2010,"22800,0",2020-08-25,2010-08-26,1,Senast registrerad ägare,500100.0,Braathens Regional Airways AB,Box 61 161 26 Bromma Sweden,2010-08-26
SE-MDI,2020-10-30,Exported,Russian Federation,ATR-72-212A,930,2010,"22800,0",2020-10-21,2010-10-22,1,Senast registrerad ägare,503760.0,Erik Thun AB,Box 900 531 19 LIDKÖPING Sweden,2020-08-04
SE-MDL,2023-10-17,Exported,Czech Republic,PIPER-PA34-200T,34-8070208,1980,"1999,0",2022-12-10,2021-11-12,1,Senast registrerad ägare,669145.0,Aeroklub Elbląski,ul. Lotnicza 8B PL-82-300 Elbląg Poland,2021-11-12
SE-MDM,2022-09-26,Exported,France,BOEING-E75,75-5314,1943,"1338,0",2023-06-30,2009-05-12,1,,,,,
SE-MDN,2021-03-26,Total write-off,,CESSNA-172N,17273913,1980,"1157,0",2021-06-17,2014-12-18,1,Senast registrerad ägare,502967.0,Skövde Motorflygklubb,Skövde Flygplats 541 91 SKÖVDE Sweden,2014-12-18
SE-MDO,,,,SportStar Max,2011 1408,2011,"600,0",2025-08-25,2011-05-06,1,Registrerad ägare,502478.0,Eskilstuna Motorflygklubb,Flygbasvägen 11 635 06  Eskilstuna Sweden,2019-03-15
SE-MDP,,,,PIPER-PA28RT-201,28R-8118006,1981,"1247,0",2026-08-28,2011-04-01,1,,,,,
SE-MDR,2018-07-12,Exported,France,BEECH-35-A33,CD-377,1961,"1360,0",2018-08-23,2012-05-29,1,,,,,
SE-MDT,2012-08-22,Exported,Poland,AERO-AT3-R100,AT3-037,2008,"582,0",2013-05-28,2008-05-29,1,Senast registrerad ägare,505052.0,Avia Nordic AB,Värtavägen 11 183 63 TÄBY Sweden,2008-05-29
SE-MDU,,,,CESSNA-172E,17250985,1963,"1045,0",2026-06-05,2018-04-09,1,,,,,
SE-MDV,,,,DA-40NG,40.N061,2012,"1280,0",2026-04-12,2012-05-11,1,Registrerad ägare,502605.0,Värnamo Flygklubb,Sweden,2014-04-11
SE-MDX,,,,PIPER-PA28RT-201T,28R-7931165,1979,"1315,0",2025-06-03,2013-02-04,1,Registrerad ägare,724749.0,Golden Arrow Flyers,Switzerland,2024-09-18
SE-MDY,2018-12-12,Exported,Germany,CIRRUS-SR22,3506,2009,"1542,0",2019-05-31,2011-12-08,1,,,,,
SE-MDZ,,,,SportStar RTC,2017 2001,2017,"600,0",2026-07-30,2017-07-04,1,Registrerad ägare,502545.0,Nordvästra Skånes Flygklubb,Flygplatsvägen 6 263 91 HÖGANÄS Sweden,2017-07-04
SE-MEA,,,,PIPER-PA28-181,2843459,2001,"1157,0",2026-05-19,2011-02-23,1,Registrerad ägare,502620.0,Ängelholms Flygklubb,Margretetorpsvägen 447 262 91 ÄNGELHOLM Sweden,2011-09-02
SE-MEB,2024-03-21,Exported,Austria,DA-20C1,C0559,2010,"800,0",2024-09-25,2010-06-14,1,Senast registrerad ägare,689590.0,Diamond Aero S.R.L.,Via Salaria 825 IT-00138 ROMA (RM) Italy,2022-10-14
SE-MEC,,,,PIPER-PA28-181,2843347,2000,"1157,0",2026-08-15,2010-05-05,2,Registrerad ägare,502602.0,Varbergs Flygklubb,Getterövägen 2 432 93 VARBERG Sweden,2010-09-08
SE-MEC,,,,PIPER-PA28-181,2843347,2000,"1157,0",2026-08-15,2010-05-05,2,Registrerad delägare,503592.0,Frivilliga Flygkåren,Hässlögatan 20 721 31 VÄSTERÅS Sweden,2010-09-08
SE-MED,2015-05-29,Exported,Turkey,DA-20C1,C0562,2010,"800,0",2015-07-01,2010-06-14,1,Senast registrerad ägare,505121.0,DA20 i Eskilstuna ek för,Sweden,2010-07-20
SE-MEE,2019-10-25,Scrapped,,BAE-ATP,2019,1989,"22930,0",2016-09-15,2011-01-12,1,Senast registrerad ägare,504931.0,West Atlantic Aircraft Management AB,Hangarvägen 4 233 71   MALMÖ-STURUP Sweden,2017-05-29
SE-MEF,,,,SAAB-91C,91.398,1960,"1215,0",2025-08-31,2012-08-03,1,Registrerad ägare,505134.0,West Aros Safir Group,Sweden,2012-08-03
SE-MEG,2022-11-14,Scrapped,,BAE-ATP,2031,1990,"23678,0",,2011-07-22,1,Senast registrerad ägare,504931.0,West Atlantic Aircraft Management AB,Hangarvägen 4 233 71   MALMÖ-STURUP Sweden,2011-07-22
SE-MEI,2012-09-06,Exported,Mongolia,FOKKER-F27-MK050,20210,1991,"20820,0",2012-10-27,2010-12-30,1,Senast registrerad ägare,505243.0,Volito Commuter KB,Södra Förstadsgatan 4 211 43 MALMÖ Sweden,2010-12-30
SE-MEJ,,,,DA-42,42.181,2006,"1785,0",2025-11-12,2010-09-23,1,Registrerad ägare,500213.0,OSM Aviation Airtech AB,Hässlögatan 2 E 721 31 Västerås Sweden,2019-07-10
SE-MEK,,,,SCOTTISH AVIATION-BULLDOG SERIES 100 MODEL 101,BH100/188,1972,"1066,0",2025-10-31,2012-04-04,1,Registrerad ägare,503034.0,Malmens Veteranflygklubb,Sweden,2012-04-04
SE-MEL,2015-06-02,Exported,Turkey,DA-20C1,C0560,2010,"800,0",2015-12-06,2010-06-14,1,Senast registrerad ägare,502895.0,Trollhättans Flygklubb,Sweden,2011-09-05
SE-MEM,2015-04-16,Exported,United States of America,CESSNA-172S,172S10187,2006,"1157,0",2015-05-21,2011-07-12,1,Senast registrerad ägare,504583.0,Air-Unlimited Sweden AB,Sweden,2015-03-23
SE-MEN,,,,BEECH-F90,LA 227,1985,"4967,0",2025-10-29,2011-05-12,1,Registrerad ägare,536303.0,ABV Nordic AB,Box 144 333 23 SMÅLANDSSTENAR Sweden,2015-10-08
SE-MEO,,,,GIPPSLAND-GA8-TC 320,GA8-TC320-12-185,2012,"1905,0",2026-04-29,2013-04-22,1,Registrerad ägare,527565.0,Östgöta hopptjänst AB,Sweden,2013-04-22
SE-MEP,2022-07-07,Exported,United States of America,BEECH-C90GTi,LJ-1987,2010,"4756,0",2022-08-08,2012-05-22,1,Senast registrerad ägare,501519.0,SAAB AB,581 88 Linköping Sweden,2012-05-22
SE-MER,,,,CESSNA-182S,18280278,1998,"1406,0",2025-09-01,2009-07-30,1,Registrerad ägare,533374.0,Tuna Aero AB,Sweden,2014-07-25
SE-MES,2019-12-27,Total write-off,,GIPPSLAND-GA8-TC 320,GA8-TC320-12-178,2012,"1814,0",2019-07-14,2013-07-12,1,Senast registrerad ägare,528189.0,Skydive Umeå AB,Sweden,2018-11-02
SE-MET,,,,CESSNA-172S,172S10607,2007,"1157,0",2026-05-11,2010-05-10,1,,,,,
SE-MEU,2023-12-18,Exported,Switzerland,PIPER PA-18-150,18-7909080,1979,"907,0",2024-03-31,2022-01-19,2,,,,,
SE-MEV,2014-07-22,Exported,France,DA-20C1,C0561,2010,"800,0",2014-06-13,2010-06-14,1,Senast registrerad ägare,500440.0,Linköpings Flygklubb,Pilotgatan 10 582 78  Linköping Sweden,2011-10-27
SE-MEX,2022-12-14,Scrapped,,BAE-ATP,2018,1989,"22930,0",2018-09-03,2013-06-18,1,Senast registrerad ägare,690997.0,Olsen Gruppen AS,Bekkjarviksundet 19 NO-5397 BEKKJARVIK Norway,2022-12-13
SE-MEY,,,,SportStar RTC,20151709,2015,"600,0",2026-06-04,2015-05-22,1,Registrerad ägare,502493.0,Halmstad Flygklubb,Gamla Kustvägen 2 302 42 Halmstad Sweden,2015-05-22
SE-MEZ,2018-08-15,Destroyed,,SportStar RTC,2012 1601,2012,"600,0",2018-11-19,2012-10-23,1,Senast registrerad ägare,502515.0,Landskrona Flygklubb,Box 92 261 22 LANDSKRONA Sweden,2017-09-20
SE-MFA,2016-03-31,Exported,Austria,FOKKER-F27-MK050,20118,1988,"20820,0",2016-02-27,2011-04-20,1,Senast registrerad ägare,527922.0,MiniLiner S.r.l.,Via E. Fermi 33 IT-24050 GRASSOBBIO (BG) Italy,2013-04-03
SE-MFB,,,,FOKKER-F27-MK050,20252,1992,"20820,0",2026-01-13,2011-12-27,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2012-01-19
SE-MFC,2014-09-17,Scrapped,,FOKKER-F27-MK050,20148,1989,"20820,0",,2013-12-10,1,Senast registrerad ägare,504836.0,Largus Aviation AB,Box 14237 104 40 STOCKHOLM Sweden,2013-12-10
SE-MFD,,,,FOKKER-F27-MK050,20126,1988,"20820,0",2026-05-20,2014-04-22,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2017-06-07
SE-MFE,2023-01-16,Exported,Germany,YAK-55,870406,1987,"970,0",2023-03-30,2013-10-31,1,,,,,
SE-MFF,2018-05-22,Exported,Pakistan,SAAB-2000,2000-038,1996,"22999,0",2019-04-10,2012-02-03,1,Senast registrerad ägare,500100.0,Braathens Regional Airways AB,Box 61 161 26 Bromma Sweden,2012-02-03
SE-MFG,,,,SOCATA-TB20,1047,1990,"1400,0",,2013-01-22,1,,,,,
SE-MFH,,,,GIPPSLAND-GA8-TC 320,GA8-TC 320-12-177,2012,"1905,0",2026-09-20,2012-09-19,1,Registrerad ägare,524949.0,Skydive Småland AB,Sweden,2012-09-19
SE-MFI,2024-03-06,Exported,Italy,PIPER-PA28-181,28-43423,2001,"1157,0",2024-04-02,2012-04-03,1,Senast registrerad ägare,502521.0,Ljungbyheds Flygklubb,Bonnarp 689 B 264 53 LJUNGBYHED Sweden,2012-04-03
SE-MFJ,2021-08-10,Exported,Kenya,FOKKER-F27-MK050,20149,1989,"20820,0",2022-03-02,2014-03-03,1,Senast registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2014-12-10
SE-MFK,2016-06-29,Exported,Switzerland,SAAB-2000,2000-005,1994,"22999,0",2017-04-28,2013-06-12,1,Senast registrerad ägare,500100.0,Braathens Regional Airways AB,Box 61 161 26 Bromma Sweden,2013-06-12
SE-MFL,2010-12-17,Exported,France,CESSNA-172S,172S10113,2006,"1157,0",2011-08-26,2010-08-27,1,Senast registrerad ägare,503607.0,Aero Club De Revel,BP No 8 FR-31250 REVEL France,2010-12-15
SE-MFM,,,,SAAB-2000,2000-022,1995,"22999,0",2018-02-06,2014-04-01,1,Registrerad ägare,503760.0,Erik Thun AB,Box 900 531 19 LIDKÖPING Sweden,2017-10-26
SE-MFN,2024-03-06,Exported,United States of America,TWIN COMMANDER-690C,11617,1979,"4683,0",2024-05-15,2017-05-05,1,Senast registrerad ägare,500465.0,Wermlandsflyg AB,Bergebyvägen 49B 685 93 Torsby Sweden,2017-05-05
SE-MFO,,,,FOKKER-F27-MK050,20251,1992,"20820,0",2025-10-08,2022-09-28,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2023-10-09
SE-MFP,,,,FOKKER-F27-MK050,20105,1987,"20820,0",2025-10-15,2018-07-23,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2018-08-07
SE-MFR,,,,FOKKER-F27-MK050,20264,1992,"20820,0",2025-11-30,2018-10-24,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2018-10-24
SE-MFS,,,,AEROSPOOL-WT9 DYNAMIC,DY-361/2010,2010,"550,0",,2025-06-24,1,Registrerad ägare,502587.0,Svegs Flygklubb,Flygplatsvägen 3 842 93 SVEG Sweden,2025-06-24
SE-MFU,2021-01-08,Exported,Kenya,FOKKER-F27-MK050,20145,1989,"20820,0",2021-03-24,2018-10-26,1,Senast registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2018-10-26
SE-MFV,,,,PIPER-PA28-181,2843261,1999,"1157,0",2026-08-18,2013-10-01,1,Registrerad ägare,504583.0,Air-Unlimited Sweden AB,Sweden,2023-06-07
SE-MFX,,,,AEROSPOOL-WT9 DYNAMIC LSA,DY-448/2012 LSA,2012,"600,0",2026-05-14,2025-04-08,1,Registrerad ägare,502515.0,Landskrona Flygklubb,Box 92 261 22 LANDSKRONA Sweden,2025-04-08
SE-MFY,,,,FOKKER-F27-MK050,20109,1989,"20820,0",2026-05-18,2021-07-01,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2021-07-01
SE-MFZ,,,,FOKKER-F27-MK050,20159,1989,"20820,0",2026-02-08,2018-12-14,1,Registrerad ägare,500444.0,Amapola Flyg AB,Box 14237 104 40 Stockholm Sweden,2018-12-14
SE-MGA,,,,TECNAM-P2002JF,190,2011,"600,0",2026-03-30,2011-10-24,1,Registrerad ägare,502466.0,Borås Flygklubb,Vindgatan 7 504 64 BORÅS Sweden,2013-04-26
SE-MGB,2020-04-03,Exported,Denmark,TECNAM-P2006T,084,2011,"1180,0",2020-03-15,2011-10-13,1,Senast registrerad ägare,618291.0,GreyBird Fleet ApS,Essenbaekvej 1 Assentoft DK-8960 Randers SÖ Denmark,2019-11-25
SE-MGC,,,,CESSNA-182P,18263823,1975,"1338,0",2025-11-30,2014-01-27,1,Registrerad ägare,529092.0,EASTAIR AB,Sweden,2014-01-27
SE-MGD,2018-02-05,Exported,Romania,CESSNA-172S,172S8679,2000,"1157,0",2017-07-07,2010-08-20,1,,,,,
SE-MGE,2013-11-01,Scrapped,,ATR-42-320,182,1990,"0,0",,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGF,,,,EXTRA-EA300/L,140,2001,"950,0",2026-03-31,2024-03-13,1,Registrerad ägare,706774.0,AVA Flyg AB,Getabo Bergese 1 511 93 TORESTORP Sweden,2024-03-13
SE-MGG,2013-11-01,Scrapped,,ATR-42-320,219,1990,"0,0",,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGH,2012-10-15,Exported,Germany,ATR-72-202,239,1991,"22000,0",,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGI,2015-07-31,Exported,Canada,ATR-72-202,241,1991,"22000,0",2015-07-19,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGJ,2025-06-17,Scrapped,,ATR-72-202,290,1991,"22000,0",,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGK,,,,BEECH-B200GT,BY-216,2014,"5670,0",2026-02-27,2020-02-18,1,Registrerad ägare,504288.0,Jula AB,Box 363 532 24 SKARA Sweden,2020-02-18
SE-MGL,2015-04-22,Exported,Canada,ATR-72-202,353,1993,"22000,0",2016-01-13,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGM,2014-02-26,Exported,Portugal,ATR-72-202,350,1993,"22000,0",2014-09-02,2012-06-29,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2012-06-29
SE-MGN,2016-03-29,Exported,Canada,ATR-72-202,437,1995,"22000,0",2016-07-04,2015-10-16,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2015-10-16
SE-MGP,,,,CESSNA-172S,172S9373,2003,"1157,0",2026-04-18,2020-11-04,1,Registrerad ägare,502621.0,Ölands Flygklubb,Sweden,2020-11-04
SE-MGR,,,,CESSNA-TU206G,U206-04332,1978,"1633,0",2026-06-22,2012-07-30,1,Registrerad ägare,504999.0,Mohedsflyg AB,Köpmangatan 19B 826 30 SÖDERHAMN Sweden,2016-04-05
SE-MGT,2015-09-14,Exported,Denmark,ATR-72-201,145,1989,"21500,0",2016-01-12,2013-12-18,1,Senast registrerad ägare,500248.0,West Atlantic Sweden AB,Arenagatan 20 215 33 MALMÖ Sweden,2013-12-18
SE-MGU,,,,CESSNA-340A,340A-0224,1977,"2717,0",2025-11-06,2021-02-10,1,,,,,
SE-MGV,,,,PACIFIC AEROSPACE-750XL,141,2008,"3402,0",2026-04-14,2020-01-03,1,Registrerad ägare,620612.0,Skydive Sweden AB,Sweden,2020-01-03
SE-MGX,2012-07-09,Exported,Viet Nam,CASA-C212-EE,480,2011,"7700,0",2012-11-23,2011-11-21,1,Senast registrerad ägare,501519.0,SAAB AB,581 88 Linköping Sweden,2011-11-21
SE-MGY,2012-12-17,Exported,Viet Nam,CASA-C212-EE,481,2012,"7700,0",2013-04-26,2012-04-20,1,Senast registrerad ägare,501519.0,SAAB AB,581 88 Linköping Sweden,2012-04-20
SE-MGZ,2013-06-17,Exported,Viet Nam,CASA-C212-EE,482,2012,"7700,0",2014-01-20,2013-01-18,1,Senast registrerad ägare,501519.0,SAAB AB,581 88 Linköping Sweden,2013-01-18
SE-MHA,2019-07-25,Exported,France,PIPER-PA34-220T,3449291,2003,"2155,0",2020-03-19,2016-05-04,1,Senast registrerad ägare,598108.0,Paris Normandie Aero SARL,696 Mont Cricquet A 700 FR-27800 Saint-Victor-d'Epine France,2018-01-23
